fecha,entidad,fondo,nemotecnico,moneda,valor_cop
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,2481558064.63
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,7756480823.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16779469879.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11200433,USD,31426631396.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,51697201497.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,4942385668.78
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,13979647003.91
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT31180937,USD,92517102279.35
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,4062334792.9
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,65930087000.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,3999454576.16
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,13423575903.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,10067681927.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,55314523317.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,15906831230.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,7953415615.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,4383882674.38
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,14335790661.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT31180937,USD,45314499075.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11200433,USD,11784986773.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,7953415615.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,8128474530.39
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,25813444214.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,16779469879.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,3502838103.52
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,16779469879.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,20070106925.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,38782404118.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,3878240411.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,18555666012.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,23269442470.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11200433,USD,7856657849.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,36876348878.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,6958422951.51
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150227,USD,1881502047.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150645,USD,1447484615.72
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,8246962672.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,12370444008.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,10067681927.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,15906831230.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,36561013136.1
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,27437374179.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,28436343550.3
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,6711787951.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,15512961647.2
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,8246962672.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,7375269775.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,11917575904.51
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,12423338168.54
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT05250430,USD,15293692544.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,36876348878.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,20135363854.8
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,11930123422.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,3976707807.5
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,2501069086.27
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,26847151806.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,20070106925.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,26847151806.4
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,40623347929.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,1602741395.9
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,5443879896.83
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,14432184676.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,33558939758.0
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,16249339171.6
2026-04,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,27836954652.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT05250430,USD,3861983937.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,7723967874.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT31180937,USD,22859849376.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,9192579606.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT31180937,USD,30479799168.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150645,USD,548103487.3
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,3869634489.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,4073735032.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,2777738880.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,25152624178.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT03190928,EUR,43455386062.7
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,7739268978.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,15320966010.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,19803895230.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,30957075912.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,14913279864.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11220432,USD,69073523673.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,7456639932.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,83332166.4
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,63372464736.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,43568569506.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,3869634489.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3382022143.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,7456639932.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,3960779046.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,3915537801.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,11882337138.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11150431,USD,16138067032.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11220432,USD,12558822486.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3382022143.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,7723967874.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,6764044287.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,10146066430.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,8147470065.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,19348172445.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,33820221435.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11220432,USD,6279411243.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11220432,USD,3139705621.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,4073735032.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,19348172445.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,85131958758.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,15843116184.0
2026-05,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,28591731210.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,31686232368.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,46435613868.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05210131,USD,26243710594.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05210131,USD,26243710594.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,33820221435.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30260244,USD,6128386404.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11220432,USD,3139705621.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,7831075602.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3382022143.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,41011519626.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30150549,USD,2777738880.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05210131,USD,74982030270.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,21669953138.4
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11220432,USD,3139705621.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT05250430,USD,28964879527.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,17823505707.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT31180937,USD,19049874480.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11150431,USD,64552268130.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11220432,USD,6279411243.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,19348172445.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16910110717.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11220432,USD,28257350593.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,52196479524.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,85751359218.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,8147470065.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11220432,USD,69073523673.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,15662151204.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,25102895590.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,50901991413.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,14913279864.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,43070915811.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,33554879694.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,27087441423.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,5873306701.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,30957075912.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT11200433,USD,3960779046.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,23764674276.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,3960779046.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT31180937,USD,22478851886.4
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,10146066430.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,3861983937.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,28964879527.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,11608903467.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,7921558092.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,11882337138.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT31180937,USD,57149623440.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3382022143.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16910110717.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,67109759388.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,3869634489.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30260244,USD,9193192444.64
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT31180937,USD,200785677019.2
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,17413355200.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,54067775118.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,16910110717.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05210131,USD,22494609081.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11220432,USD,4709558432.25
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,11184959898.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11020234,USD,19577689005.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,7456639932.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11220432,USD,6279411243.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3382022143.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11220432,USD,21977939350.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11220432,USD,62794112430.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150549,USD,1519423167.36
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11020234,USD,3915537801.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,15478537956.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,14913279864.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30260244,USD,15320966010.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,47529348552.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,3960779046.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16910110717.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,74566399320.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,20292132861.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,10146066430.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,58044517335.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16910110717.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,14913279864.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,14913279864.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT03190928,EUR,4575852152.4
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT32180141,USD,6764044287.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT31180937,USD,7619949792.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT05250430,USD,3861983937.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,19309919685.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT11200433,USD,3960779046.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11220432,USD,28257350593.5
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT11200433,USD,3960779046.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,23493226806.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,9192579606.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT11220432,USD,3139705621.5
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT32180141,USD,16910110717.5
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT11220432,USD,4709558432.25
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,7456639932.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT11200433,USD,1980389523.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,3728319966.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT31180937,USD,11429924688.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT11220432,USD,3139705621.5
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,3869634489.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,3960779046.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,3915537801.0
2026-05,Porvenir,FONDO DE CESANTIAS,BGLT05210131,USD,7498203027.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,3869634489.0
2026-05,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,3728319966.0
